Doulist, Number of Books 
3203347, 866 

ID, Score, Rating, Votes, Date, Title 
26577701, 28.1, 8.0, 167, 2016-1, 我的美的世界 
26771731, 23.7, 8.2, 64, 2016-11-1, 朱鹮 
25985982, 39.4, 8.5, 711, 2016-1, 遥远的星辰 
25760457, 40.2, 8.8, 592, 2013-9, 三案始末 
26292057, 36.4, 8.4, 482, 2015-5, 性审判史 
26701071, 28.7, 8.7, 103, 2016-6, 福楼拜的鹦鹉 
26920165, 25.7, 7.2, 236, 2017-1-1, 拉普拉斯的魔女 
26631867, 34.8, 9.0, 211, 2016-1, 现实与欲望 
26787935, 41.1, 8.6, 843, 2016-10-15, 夜色人生 
26892080, 41.6, 9.0, 602, 2016-11-1, 猎豹 
26826605, 33.6, 9.3, 139, 2016-7, 加缪手记 
26692468, 41.6, 8.6, 923, 2016-2-1, 智识分子 
26819477, 41.6, 9.0, 600, 2016-8-1, 东京本屋 
26849305, 35.4, 8.9, 254, 2016-10, 成为乔布斯 
26840830, 33.6, 8.9, 192, 2016-10-1, 爱德华·巴纳德的堕落 
26681991, 34.5, 8.7, 263, 2016-5-12, 鳄鱼街 
26853566, 32.0, 8.2, 275, 2016-9, 出家 
26640439, 32.2, 8.9, 154, 2016-1, 死缓 
26642648, 34.4, 8.5, 307, 2016-3-31, 美好的七年 
26676528, 36.5, 8.7, 363, 2016-2, 如何阅读一本文学书 
26848740, 41.7, 9.4, 424, 2016-9, 认识电影 （全彩插图第12版） 
26816981, 35.5, 8.7, 306, 2016-8, 十二幅地图中的世界史 
26657570, 45.8, 9.0, 1141, 2016-4-1, 活着为了讲述 
26704403, 48.8, 9.1, 1631, 2016-1, 二手时间 
26864984, 46.6, 9.1, 1158, 2016-11, 金色梦乡 
1097745, 31.5, 8.0, 305, 2002-1, 中国转向内在 
1585417, 33.9, 9.5, 126, 2002-4, 白沙宋墓 
1451520, 37.0, 7.7, 1231, 2006-01, 沙门空海之大唐鬼宴·卷之一·入唐 
24882339, 28.5, 8.1, 162, 2013-8-1, 多情却被无情恼 
7916069, 41.6, 8.8, 733, 2013-3, 被禁锢的头脑 
21363162, 39.8, 9.4, 319, 2013-7, 詹森艺术史（插图第7版） 
21267489, 38.8, 9.2, 326, 2013-1, 加德纳艺术通史 
26587564, 41.0, 8.3, 1185, 2015-8-1, 我已与一万亿株白桦相逢 
3464393, 21.6, 7.5, 75, 2009-1, 华威先生 
1073349, 55.5, 8.8, 6694, 2002-10, 写在人生边上 人生边上的边上 石语 
26854269, 25.9, 7.8, 133, 2016-7, 雍正帝 
20473479, 30.6, 8.9, 119, 2013-7-1, 建元与改元 
26821461, 45.3, 8.8, 1325, 2016-10-1, 北鸢 
24732489, 28.3, 8.8, 90, 2013-5, 生命安宁 
1088418, 45.3, 9.0, 1071, 2011-5, 死屋手记 
25875151, 22.9, 8.7, 40, 2014-4-1, 风诗的情韵 
26489131, 27.6, 8.4, 108, 2015-7, 西方那一块土 
