Doulist, Number of Books 
193348, 32 

ID, Score, Rating, Votes, Date, Title 
1067830, 34.8, 8.9, 229, 2004-05, 人对抗自己 
1882252, 24.0, 8.8, 45, 2006-6, 人的本性与命运 
1843077, 14.0, 7.8, 14, 2006-6, 阐释神圣 
1843273, 16.5, 8.2, 18, 2006-6, 过程与实在 
1053711, 33.7, 8.4, 300, 2004-05, 自我分析 
1035936, 17.8, 7.5, 35, 2004-05, 性心理学 
1061882, 23.8, 8.5, 53, 2004-05, 理解人性 
1843275, 30.2, 8.4, 168, 2006-6, 超越自由与尊严 
1843274, 18.4, 7.9, 30, 2006-6, 哲学人类学 
1843058, 11.1, 7.3, 10, 2006-6, 人 
1006614, 43.7, 8.7, 1152, 2004-05, 我们内心的冲突 
1051097, 43.4, 8.7, 1097, 1988, 我们时代的神经症人格 
2253724, 19.8, 8.5, 27, 2007-8, 宗教的形成 符号的意义及效果 
2051548, 30.2, 9.1, 97, 2007-8, 人的奴役与自由 
1484112, 15.1, 7.4, 22, 2007年08月, 观念的冒险 
1775813, 28.7, 8.3, 140, 2009-6, 存在的勇气 
1080372, 23.7, 8.3, 60, 1998-01, 道德的人与不道德的社会 
1055852, 26.3, 8.6, 74, 1994-04, 健全的社会 
1442125, 13.2, 7.5, 14, 2015-3-1, 人在宇宙中的地位 
1079571, 19.1, 7.7, 39, 1996-06, 道德与宗教的两个来源 
3439170, 21.7, 9.0, 28, 1987.9, 寻求灵魂的现代人 
1034937, 20.8, 8.4, 34, 2004-05, 汉娜・阿伦特/海茵利希・布鲁希尔书信集 
4189964, 21.0, 8.8, 28, 1988, 反抗死亡 
3929089, -4.9, 0.0, 7, 2009-6, 人的未来 
3042610, 22.8, 8.1, 59, 1994, 人是谁 
1016271, 24.5, 8.3, 68, 2009年06月, 生与死的对抗 
3929087, -4.9, 0.0, 7, 2009年06月, 理性与文化 
3929088, -4.0, 0.0, 5, 1970-1, 过程-关系哲学-浅释怀特海 
3798518, 16.5, 8.2, 18, 2009-9, 货币哲学 
4733964, 12.4, 7.9, 10, 1994年04月, 社会认知-人怎样认识自己和他人 
1008949, 35.7, 9.1, 224, 1994-04, 分裂的自我 
1007655, 32.3, 8.6, 199, 1994-04, 恐惧与颤栗 
