Doulist, Number of Books 
41281, 146 

ID, Score, Rating, Votes, Date, Title 
2041867, 15.6, 7.3, 26, 2007-04-01, 新旧历史学 
2063258, 25.5, 7.1, 257, 2007-4, 缅北之战 
2052420, 26.8, 8.4, 94, 2007-4, 圣雄箴言录 
1971987, 22.2, 7.9, 61, 2007-1, 千万别娶大脚女人 
1982353, 23.0, 7.5, 100, 2007.03, 1500-1800：中西方的伟大相遇 
1968563, 19.6, 7.2, 65, 2007-2, 当代法国哲学 
1963579, 29.4, 8.1, 191, 2007.01, 柏林日记 
1962950, 26.4, 8.4, 88, 2007.01, 行走于理性的钢丝上 
1958882, 29.0, 8.1, 177, 2006, 此前此后 
1963572, 17.2, 6.8, 55, 2007.01, 希特勒家族 
1967688, 17.6, 7.3, 39, 2006-12, 女人的一个世纪 
1958687, 25.1, 7.6, 137, 2006.12, 五月花号 
1958695, 25.3, 8.0, 99, 2006-12, 星星、月亮、太阳 
1950598, 22.2, 7.8, 66, 2006-11, 史华慈论中国 
1950984, 30.9, 7.7, 380, 2006, 裸女 
1947565, 22.3, 7.8, 67, 2006-11, 苏格拉底的困惑 
1947564, 30.4, 7.6, 388, 2006-10, 弗里达 
1947486, 20.9, 7.2, 85, 2006-11, 日常现实的变态核心 
1926504, 23.1, 8.0, 67, 2006-10, 求古编 
1937955, 38.0, 8.5, 566, 2006-10, 胡适之先生晚年谈话录 
1941180, 16.1, 7.8, 21, 2006, 人文寻求录 
1941190, -5.2, 0.0, 8, 2006, 思文之际论集 
1936262, 36.9, 7.8, 1054, 2006-11, 流氓的盛宴 
1941695, 20.1, 7.5, 56, 2006-11, 读黑格尔 
1917203, 26.0, 7.3, 223, 2006-9, 切·格瓦拉之死 
1924039, 31.1, 8.0, 284, 2006-10, 最后的天空之后 
1917880, 26.8, 7.8, 157, 2006, 中国的城市生活 
1924045, -1.7, 0.0, 2, 2006, 征服时空-鲁迅影响论 
1924042, 27.0, 8.1, 124, 2006-10, 让科学的光芒照亮自己 
1908264, 27.9, 8.1, 146, 2006, 悬而未决的时刻 
1875366, 19.6, 7.9, 38, 2006-8, 阳明学士人社群 
1894013, 23.2, 8.2, 59, 2006-8, 人的现象 
1906683, 21.1, 7.6, 63, 2006, 国家力量与中国经济的历史变迁 
1907315, 28.0, 8.2, 136, 2006-9, 雷蒙·阿隆回忆录 
1875362, 24.9, 7.9, 101, 2006-08-01, 危险的心灵 
1322228, 24.1, 7.4, 136, 2005-05, 新文学的传统 
1842090, -4.0, 0.0, 5, 2006-4, 长歌唱罢风入松 
1322151, 23.0, 7.7, 83, 2005-05, 身体活：现代叙述中的欲望对象 
1322401, 35.6, 8.6, 341, 2005-05, 八月炮火 
1316507, 30.7, 8.1, 239, 2005-05, 言论自由的反讽 
1410337, 21.9, 8.1, 50, 2005-5-1, 中国与历史资本主义 
1322116, 21.6, 8.0, 51, 2005-04, 寂寞中的独体 
1421650, 28.9, 8.3, 145, 2005, 国史探微 
1322352, 23.6, 7.9, 79, 2005-04, 闲暇 
1322125, 30.6, 7.8, 322, 2005-04, 明代的漕运 
1322112, 17.4, 7.1, 44, 2005-05, 南京大屠杀和日本人的精神构造 
1322282, 26.2, 8.2, 100, 2005-05, 20世纪中国知识分子史论 
1322336, 41.1, 9.0, 560, 2005-05, 控制论与科学方法论 
1424062, 11.8, 7.1, 13, 2005-7, “双搞斋”言筌 
1426927, 31.0, 7.3, 644, 2005-7, 美国是如何培养精英的 
1322104, 31.3, 8.0, 296, 2005-05, 开放的作品 
1397594, 32.8, 8.3, 286, 2005-4, 致新知识分子 
1322161, 28.8, 8.4, 132, 2005-04, 理性的声音 
1322292, 22.6, 7.4, 100, 2005-05, 声东击西 
1424064, 24.0, 8.4, 58, 2005-7, 康有为思想研究 
1488497, 35.1, 9.1, 204, 2005年11月1日, 中国政治思想史 
1444574, 31.5, 7.9, 341, 2005-11, 当知识分子遇到政治 
1454914, -2.7, 0.0, 3, 2005-9, 跨界整合 
1443837, 31.0, 8.0, 280, 2005-09-01, 中国现代作家的浪漫一代 
1322168, 37.8, 8.5, 549, 2005-05, 正义之前 
1430203, 31.9, 8.8, 157, 2005-8, 系统的哲学 
1488699, -3.5, 0.0, 4, 2006-1, 呐喊之后的文化沉思 
1491923, 20.0, 7.5, 55, 2006-1-1, 丁文江 
1472788, 30.6, 8.1, 238, 2006-1, 城市季风（修订本） 
1491926, 25.4, 7.9, 111, 2006-1, 康章合论 
1491505, 31.7, 8.3, 235, 2006-1, 幽暗意识与民主传统 
1491501, -4.9, 0.0, 7, 2006-1, 火与歌 
1491502, -1.7, 0.0, 2, 2005-12, 世界华文文学研究 
1491719, 28.5, 8.3, 136, 2006-2-1, 论红楼梦 
1752346, 24.8, 7.9, 98, 2006-2-1, 梁启超与中国思想的过渡（1890-1907）烈士精神与批判意识 
1737624, 26.0, 7.8, 135, 2006-02-01, 危机中的中国知识分子 
1802353, -0.0, 0.0, 1, 2006-3, 主流与先锋 
1803133, 18.8, 7.6, 40, 2006-3, 公共意识与中国文化 
1808238, -0.0, 0.0, 1, 2006-3, 跨国界的追寻 
1808236, -1.7, 0.0, 2, 2006-3, 中国现代文学的多重视野 
1791909, 25.8, 8.3, 86, 2006-2, 西方政治传统 
1783132, 29.8, 8.4, 155, 2006, 自由民主的理路 
